,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,individual importance,total importance,individual std,total std
48,sett_model,sett_stratify_split,,,,,,,,,0.0005081793969042743,0.07736500205143096,0.00015551074318169853,0.002102712287289661
29,sett_exclude_features,sett_model,,,,,,,,,0.000491762980213793,0.002097203785836063,0.00022503545333426209,0.000422323369393032
208,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_stratify_split,,,,,,,0.0004903825806545183,0.16497995067467774,0.00017167373966271352,0.003922553575546354
746,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,0.00047884990642070964,0.9247352041585322,0.0001771934343471804,0.006586945433325392
490,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,0.0004763390768536579,0.17436299517014026,0.0001810184138615745,0.004231210534259116
3,sett_exclude_subgroups,,,,,,,,,,0.00046824054780051185,0.00046824054780051185,0.0001651988759274261,0.0001651988759274261
162,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,,,0.0004671015649118217,0.5843194860961172,0.00025033937533204103,0.00311707746205009
63,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,,,,,,,,0.0004544958599917761,0.022978065349220055,0.00020346409323327325,0.0010856865433510688
133,sett_exclude_features,sett_model,sett_stratify_split,,,,,,,,0.0004479851063765495,0.07992807892003946,0.0001541462761009125,0.002127274221237876
333,sett_exclude_features,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,,,0.00044767157046405877,0.7400556118417354,0.0001532792795193581,0.004046282866325641
169,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,,,0.00044497087993463036,0.07994561580994351,0.00013244644224636107,0.0021672924758766084
484,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,0.0004407507442619177,0.9068426317637026,0.00019441089441993382,0.006430298541361366
8,sett_scale,,,,,,,,,,0.0004371981962313902,0.0004371981962313902,0.0002309364368599792,0.0002309364368599792
237,sett_cutoff,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,,0.00043697269843562736,0.1651563767303584,0.0001935299475824253,0.004238898147751562
374,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,,0.00043015308910510634,0.7398256197974487,0.0001428799097878587,0.0034923820278944914
53,sett_preprocess_income,sett_stratify_split,,,,,,,,,0.000419853771017601,0.07780275312891978,0.00015447085915760146,0.0022153114723338007
464,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,0.00041726319791038157,0.9060493253852955,0.00020553612188797948,0.006526156310220244
222,sett_cutoff,sett_exclude_features,sett_preprocess_income,sett_stratify_split,,,,,,,0.0004139317420076231,0.16550382817718756,0.00019988678410300546,0.004105082754220156
760,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,0.0004134755260807438,0.9220743543971488,0.00017043836219308376,0.008852823304228864
721,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,0.00040249356128435577,0.1866978579664224,0.00014291615615610686,0.0033510920244150203
509,sett_cutoff,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,0.0004019983879744246,0.17383073986636938,0.0001627610444350958,0.00563015476563859
907,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,0.0004000325207001459,0.9497790338076009,0.0001432360042219103,0.0052655769775871485
454,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,0.0003987371934121004,0.1712958933220748,0.00021759002978521928,0.0038585555508963885
64,sett_cutoff,sett_exclude_features,sett_fairness_grouping,,,,,,,,0.0003985627048262388,0.6169313703079958,0.00017484167480984991,0.004085746455426681
163,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,,,0.0003942818572876584,0.7360351508677687,0.00015347200262698255,0.0034899538157507058
715,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,0.00039346128599456083,0.9192632712444887,0.0002161440648671607,0.006050158115882933
39,sett_exclude_subgroups,sett_stratify_split,,,,,,,,,0.0003875407473695286,0.07742043493426909,0.00013491676376112358,0.002068329198762645
251,sett_cutoff,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,,0.0003795181904382228,0.1627249965210701,0.00015458549152240847,0.004095470591600195
498,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,0.0003789644928270787,0.9014879703727401,0.00016465708468765803,0.0066340125847030446
505,sett_cutoff,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,0.00037659497208420556,0.9046446434370873,0.0001863556139133576,0.007374951296243791
323,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,,,0.00037498259250874925,0.08272872795868882,0.00010831401341029167,0.001888844998288208
258,sett_cutoff,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,0.00037270957122082513,0.1647345007166492,0.00018764547741880909,0.004922949908286187
204,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,,,,,,,0.00037066199234037935,0.02601982645511268,0.0001015166526703037,0.0010577773358748737
584,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,,0.0003694977112684367,0.747753224366454,0.00010551587461478516,0.003876778904505033
148,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,,,,0.00036944455784137424,0.07890092602558205,0.00011475433066723839,0.00188323290227822
144,sett_exclude_subgroups,sett_fairness_grouping,sett_stratify_split,,,,,,,,0.000366782452543345,0.7369880737309742,0.00013231117762915778,0.003292515978942744
124,sett_exclude_features,sett_exclude_subgroups,sett_stratify_split,,,,,,,,0.0003649976642516132,0.07962730304597092,0.0001327702849866927,0.002053433947516952
441,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,0.0003595190370323251,0.6284682388431034,9.424203065959082e-05,0.0047768352693270425
319,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_stratify_split,,,,,,,0.0003529586756480279,0.741588065364562,0.00014768717829946785,0.003599899625155486
758,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.0003494946495954465,0.9174125382426255,0.00012505824659007341,0.006527256764485101
353,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,,,0.0003493457587961052,0.7397488443178912,0.00010474081487012483,0.003274629595611939
507,sett_cutoff,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,0.0003488476838152752,0.17110325988925384,0.00012255485285215146,0.0043017691511821644
129,sett_exclude_features,sett_fairness_grouping,sett_stratify_split,,,,,,,,0.00034089291599677407,0.7364628800902895,0.00012196658526974505,0.003816887437440267
71,sett_cutoff,sett_exclude_subgroups,sett_model,,,,,,,,0.0003380670220026848,0.02232010302100791,0.0001696164214724249,0.0011280055258804172
209,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,,,,,,,0.00031958542477342525,0.6205711497675085,0.00010897256177254484,0.004064747129031763
488,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,0.00031857351034781474,0.1680062436422896,0.0001326706319817307,0.004113709645592609
47,sett_model,sett_scale,,,,,,,,,0.0003168261784147989,0.0010461933900738059,0.00016269893813791327,0.00043031681897175676
744,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,0.00031469738724951345,0.912810960600321,0.0001361944783672426,0.006806866160370812
203,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,,,,,,,0.000313763236180449,0.6223381408160583,0.00013320199561249403,0.004410886835021519
224,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,,0.00031291388612559874,0.6207115277641075,0.00015837046795549176,0.004357069633385293
35,sett_exclude_subgroups,sett_model,,,,,,,,,0.0003106981211396866,0.0010711076843678152,0.00013676863999731385,0.00032140047676065386
373,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,,,0.00031026247341817343,0.5875672236484318,0.0002113661483510031,0.003426759314260838
33,sett_exclude_features,sett_stratify_split,,,,,,,,,0.0003100569918235214,0.07818798242111724,0.00012057450199526824,0.0021694484413924387
120,sett_exclude_features,sett_exclude_subgroups,sett_model,,,,,,,,0.00030620314230585775,0.0034008872625141563,9.930158863350299e-05,0.0006104242350982316
5,sett_model,,,,,,,,,,0.00029216901542761676,0.00029216901542761676,0.00022927008549825944,0.00022927008549825944
65,sett_cutoff,sett_exclude_features,sett_model,,,,,,,,0.00028997393641332813,0.02281930591117343,0.00012939511942220282,0.0009470621819120497
605,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,0.0002877132139946496,0.7460120350914896,9.178675238044783e-05,0.003898724418853444
344,sett_exclude_features,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,,0.0002851337580121905,0.08324055272742355,8.602985970950454e-05,0.002144375715885074
457,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,0.0002750677897965579,0.6293896256764993,0.00011628732551849734,0.0038722164271537056
315,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,,0.0002697164513287086,0.5894452980311576,9.168208848123557e-05,0.0043180478825141045
468,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,0.0002661466947512343,0.16872411876354104,9.670678998841711e-05,0.004201781956404069
729,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,0.00026397059403386337,0.9130745742782949,9.388885633435359e-05,0.007214156386906781
503,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,0.0002571218145469249,0.9016711155015456,0.00011447748057405937,0.006540844943395838
256,sett_cutoff,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,,0.00025667891957151907,0.1630298604910012,0.00011731323096717387,0.004242024824289726
11,sett_cutoff,sett_exclude_features,,,,,,,,,0.0002548120672129408,0.021103175083069414,0.00011601502048432983,0.000977717610685784
87,sett_cutoff,sett_preprocess_age,sett_stratify_split,,,,,,,,0.0002535668138436577,0.15890967577048115,0.00011360673857208429,0.004183315063924154
70,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,,,,,,,,0.00025199348450403487,0.6176854215619791,0.00010899286730346923,0.004042037439646549
215,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_income,,,,,,,0.0002501457145074991,0.027567635930426333,0.00011606087702020826,0.0016139763295804706
364,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,,0.00024813947572223697,0.08219781890018121,0.00012629763531174154,0.001944232365156641
245,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,,0.0002473252473140804,0.8938903222484774,0.00010437664202303382,0.006783858293652864
620,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,0.00024613975661384496,0.7456356757732356,0.00012039462780796166,0.002897810826091894
43,sett_fairness_grouping,sett_scale,,,,,,,,,0.0002427619881847706,0.581749055611106,0.00014910127940253424,0.0035520405875462857
153,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,,,0.00023940570626143298,0.07900300912381623,0.00010864001395081254,0.002151092181867375
235,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,,0.0002392856344802004,0.16179893595649675,9.961132327443574e-05,0.004075335764183224
482,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,0.00023768682803409463,0.9005694604476895,0.0001022879124859508,0.00654623180199398
905,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,0.00023642703169030456,0.9338103220999381,6.658187879092209e-05,0.006833174977404738
919,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,0.0002362859149240048,0.935422844656233,8.808748707454134e-05,0.0064379138921423305
738,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.00023617085790858248,0.18026322016488916,8.850735348910696e-05,0.003981895871988461
719,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,0.00023604961263671502,0.17836905718134405,7.011421820985622e-05,0.003828027919663635
230,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_income,,,,,,,0.00023469508066146838,0.027080750548942958,7.871374801889593e-05,0.0018546415650381944
477,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,0.0002344646990952138,0.6294905414382967,8.159048313702028e-05,0.004391085412439393
358,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,,0.000233438802859449,0.7398401009113358,0.00010893695647731567,0.003039638637902372
79,sett_cutoff,sett_fairness_grouping,sett_scale,,,,,,,,0.00023332669341115804,0.6154611303096927,0.00014326355627944734,0.0036714974386895896
493,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,0.00023196369127745706,0.16741905289227288,0.00012389433044165195,0.00415851935652375
708,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,0.00023073016061286072,0.6399843432949092,9.281361323718909e-05,0.0044568611020873615
749,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.0002301116265606287,0.9113573546213718,0.0001249275513921864,0.006250762689180678
447,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,,,,,,0.00022848595071169714,0.032107744937532746,9.087637306222707e-05,0.0014909756396493357
140,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,,,0.00022253891525722896,0.5844499612109327,0.0001282189868882766,0.003893332440931956
589,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,0.00022111976939564622,0.7457658891503758,0.0001461694204622244,0.0036260127838594882
338,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,,0.0002200727861059791,0.7392707094546664,0.00011622702668365484,0.003669695059529418
328,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,,0.0002198406030872176,0.08185550020908641,0.00015026043920398258,0.0021629791304108204
138,sett_exclude_features,sett_preprocess_income,sett_stratify_split,,,,,,,,0.0002193271883374707,0.07973196647522793,0.0001169736199225433,0.0021909950085268314
27,sett_exclude_features,sett_exclude_subgroups,,,,,,,,,0.0002185416654320371,0.0020000540034272023,9.617632524548618e-05,0.00035616579636890575
753,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.0002154276510320486,0.17946843077708569,0.00010186067110163735,0.00435347726356651
925,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,0.00021530241242562293,0.934922308151275,0.00010257450392432932,0.006746341516032998
17,sett_cutoff,sett_scale,,,,,,,,,0.00021119835139419782,0.020183487773287406,0.00013361390166306017,0.0010256910235222712
254,sett_cutoff,sett_model,sett_scale,sett_stratify_split,,,,,,,0.00021050736235315594,0.16307702301459565,7.795638924637563e-05,0.004158411199159423
501,sett_cutoff,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,,0.00020996796407121915,0.9018749076214492,7.947761847851199e-05,0.006582566488967086
206,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,,,,,,,0.00020785522182465295,0.02604928303614186,0.00010140510523304322,0.0012584028234904141
241,sett_cutoff,sett_fairness_grouping,sett_model,sett_scale,,,,,,,0.00020657597705012315,0.6182060246228613,0.00011713234369316373,0.003786159858577159
734,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.00020475010388919585,0.9102022443016637,9.540288851431687e-05,0.006215663318413233
226,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,,0.00020297730269191956,0.622242808882232,0.0001004655503924184,0.003475020635426365
452,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,0.0002028985714661966,0.16701716599955654,6.900899632774374e-05,0.0038307609822909768
473,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,0.00020230308302347327,0.16758051556368525,8.961269796491826e-05,0.003865868791049496
823,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,0.00020210907417331345,0.7564804614618102,9.267111961913635e-05,0.003933073266570785
713,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,0.00020174830163404426,0.9111093098933625,6.858332006528063e-05,0.0065881996552554995
595,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,0.00020149405930368908,0.08742002540338996,9.162672770312156e-05,0.001948844534522626
443,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,0.00020068511200514716,0.6281100303692235,9.87555077060342e-05,0.00374042344980203
73,sett_cutoff,sett_exclude_subgroups,sett_preprocess_income,,,,,,,,0.00019860841702686196,0.023221676143262357,9.464134187667808e-05,0.0012787346256295585
83,sett_cutoff,sett_model,sett_scale,,,,,,,,0.00019761414209742582,0.021632322005276525,0.00011478597928332269,0.0012590830995137321
381,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,,0.0001975555855031345,0.08088105960751457,7.898876508288386e-05,0.00220594815773781
632,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,0.0001961353039985547,0.7417156808791807,7.884555092380059e-05,0.0034650510978124043
362,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,,0.00019588322430393995,0.07982382239471375,9.140037655463827e-05,0.001972082497484422
618,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,0.00019401568454606934,0.7416257460762841,9.135308530497667e-05,0.0032435341788275415
383,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,0.00019365756222970904,0.08249051174065856,6.14482890531801e-05,0.002541107477552771
40,sett_fairness_grouping,sett_model,,,,,,,,,0.0001922889283408687,0.5815535533704583,0.0001490494432010421,0.003847119343141996
462,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,0.00019173914924630896,0.8996598770907085,9.007857511937849e-05,0.006881128936352335
220,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_stratify_split,,,,,,,0.00019056617666615675,0.16210630745413995,8.808027643158511e-05,0.004071723857946349
249,sett_cutoff,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,0.0001897465298091335,0.02545576325378538,0.0001029257375751541,0.0016229497816636924
634,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,0.00018970296445188696,0.744040735315102,6.484905668533603e-05,0.003461408114721427
211,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,,,,,,,0.00018835053447673826,0.6214369442677793,0.00010287956345038612,0.003421007894927004
